['additions'],['closedAt'],['createdAt'],['deletions'],['merged'],['mergedAt'],['paticipants'],['publishedAt'],['title']
32,2019-5/22,2019-5/22,0,True,2019-5/22,2,2019-5/22,Content Items are showing duplicates of all the fields (carried over …
5,2019-5/24,2019-5/24,5,True,2019-5/24,3,2019-5/24,Fixed js errors an admin pages.
44,2019-5/28,2019-5/28,2,True,2019-5/28,2,2019-5/28,Check the ContentType of file media uploads based on the type of Inpu…
48,2019-5/31,2019-5/31,0,True,2019-5/31,2,2019-5/31,Unable to sort Products by Default Category. Added a property that di…
20,2019-6/5,2019-6/5,2,True,2019-6/5,2,2019-6/5,Offer eligibility for cancelled orders
0,2019-6/5,2019-6/5,3,True,2019-6/5,3,2019-6/5,fixed profile creation issue based on Master profile
59,2021-11/10,2019-6/10,11,False,,3,2019-6/10,Feature rating summary - total - last update
211,2019-6/11,2019-6/11,0,True,2019-6/11,2,2019-6/11,The content targeting functionality that swaps out the theme was moved to separate filter
148,2019-6/11,2019-6/11,84,True,2019-6/11,2,2019-6/11,Fixes inactive ranged facet values showing '0' quantity when another range for the same facet is selected.
5,2019-6/12,2019-6/12,5,True,2019-6/12,2,2019-6/12,Fixed an issue where Validation error message are not showing in the ADMIN UI
4,2019-6/14,2019-6/14,2,True,2019-6/14,4,2019-6/14,Allows not initial resource bundle requests to not specify mapping prefix and file list.
201,2020-1/17,2019-6/17,209,True,2020-1/17,3,2019-6/17,BroadleafEntityValidator.validate() should be public
2,2019-6/18,2019-6/18,2,True,2019-6/18,2,2019-6/18,Corrected Base Products admin section's permissions
58,2019-6/21,2019-6/21,2,True,2019-6/21,2,2019-6/21,Refactored the resource resolution to resolve a theme from the request parameter
2,2019-8/24,2019-6/24,0,True,2019-8/24,2,2019-6/24,"Incorrectly sending transactions to Google Analytics on ""reorder"" page"
66,2019-7/24,2019-6/24,0,True,2019-7/24,3,2019-6/24,Added property to allow sorting on a Product's parent Category to be disabled in the Admin due to unresolvable issues.
8,2019-7/1,2019-7/1,4,True,2019-7/1,2,2019-7/1,Fixed an issue where re-order the displayed categories on list grid gives errors
107,2019-7/1,2019-7/1,0,True,2019-7/1,2,2019-7/1,"Fixed issue when offer is applied for different locale, amount off is not converted"
48,2019-11/8,2019-7/8,4,False,,1,2019-7/8,Fixed an issue with Admin UI bugs in Category view
17,2019-7/10,2019-7/10,2,False,,1,2019-7/10,Don't save if validation error in dynamic form
585,2019-8/12,2019-7/12,11189,False,,2,2019-7/12,Revert jQuery 3 upgrade
218,2020-4/16,2019-7/16,1281,True,2020-4/16,7,2019-7/16,"Simplified, alternate strategy for sandbox transition operations"
5,2019-7/17,2019-7/17,4,True,2019-7/17,2,2019-7/17,Fixed an issue where Scrolling through lookup does not load all records
69,2019-7/19,2019-7/19,53,True,2019-7/19,2,2019-7/19,Fix Category reordering issue where the collection would refresh with unrelated categories
38,2019-7/25,2019-7/25,18,True,2019-7/25,2,2019-7/25,Improvement the resolution date logic extension
5,2019-8/31,2019-7/31,2,True,2019-8/31,2,2019-7/31,Fix startup error when deploying to Tomcat as a WAR
23,2019-8/1,2019-8/1,2,True,2019-8/1,2,2019-8/1,Fixed an issue when Theme fields not updating when parent ThemeConfiguration is removing
1,2019-8/6,2019-8/6,1,True,2019-8/6,3,2019-8/6,Upgrade tika-core to latest patch 1.22 for security vulnerabilities
13,2020-3/7,2019-8/7,13,True,2020-3/7,3,2019-8/7,remove orphanRemoval = true from collections of sandboxable entities
1,2019-8/7,2019-8/7,0,True,2019-8/7,3,2019-8/7,Fix Solr alphabetical sort doesn't consider word order
22,2019-8/8,2019-8/8,0,True,2019-8/8,2,2019-8/8,Added a getter and setter methods for the Auditable field to OrderItem domain class
139,2019-8/15,2019-8/15,3,True,2019-8/15,3,2019-8/15,Fixed issue when field is not highlighting for adorned collection metadata
19,2019-8/20,2019-8/20,17,True,2019-8/20,2,2019-8/20,Import.sql.enabled now creates base site/admin user
3,2019-8/22,2019-8/22,6,True,2019-8/22,3,2019-8/22,Fixed an issue where Error appears in validation URL's for XSS on Admin
5,2019-8/22,2019-8/22,1,True,2019-8/22,3,2019-8/22,fix read only table
1,2019-8/27,2019-8/27,0,True,2019-8/27,3,2019-8/27, fix exception when reverting new product
1,2019-8/30,2019-8/30,0,True,2019-8/30,2,2019-8/30,add missed class
7,2019-8/30,2019-8/30,4,True,2019-8/30,2,2019-8/30,Fixed bug where category sequence was calculated incorrectly
540,2020-6/9,2019-9/9,17,True,2020-6/9,5,2019-9/9,Override missed equals hashcode serialVersionUID
4,2019-9/13,2019-9/13,1,True,2019-9/13,2,2019-9/13,"Category Tree View doesn't Scroll, check footer existance"
27,2019-9/13,2019-9/13,17,True,2019-9/13,2,2019-9/13,Fix product options performance issue on product form
296,2019-9/16,2019-9/16,41,True,2019-9/16,4,2019-9/16,Added SKU availability verification on checkout
27,2019-9/16,2019-9/16,17,True,2019-9/16,2,2019-9/16,Fix performance issue on product edit screen with large number of product options
1,2020-6/17,2019-9/17,4,False,,2,2019-9/17,Removing extra empty lines
169,2019-9/17,2019-9/17,0,False,,1,2019-9/17,Add logging layout for GCP ingestion
1,2019-9/20,2019-9/20,1,True,2019-9/20,2,2019-9/20,Upgraded Xstream from 1.3.1 to 1.4.11.1 due to published security issue (CVE-2013-7285)
20,2019-9/20,2019-9/20,1,False,,2,2019-9/20,remove PaymentTransaction from purge
4,2020-3/20,2019-9/20,2,True,2020-3/20,2,2019-9/20,No error message when add transaltion for locale with existing translation
31,2019-10/24,2019-9/24,0,True,2019-10/24,4,2019-9/24,Fix to remove excessive calls to server when changing catalog/profile in admin
85,2019-10/25,2019-9/25,16,True,2019-10/25,4,2019-9/25,Updated resource URL encoding process to only lookup the Theme if needed
15981,2019-9/25,2019-9/25,2429,True,2019-9/25,14,2019-9/25,Qa 3586 ehcache 3 merge cache xml 2
1,2019-10/27,2019-9/27,1,True,2019-10/27,2,2019-9/27,Fixed an issue where Read only table still allows reorder edits
7,2020-1/30,2019-9/30,4,True,2020-1/30,2,2019-9/30,NameResponse inner class without getters and Setters #3767
12596,2019-10/1,2019-10/1,1229,True,2019-10/1,2,2019-10/1,Upgrade JQuery to address XSS issue
171,2020-4/2,2019-10/2,80,True,2020-4/2,7,2019-10/2,"Simplified, alternate strategy for sandbox transition operations"
2,2019-10/3,2019-10/3,1,True,2019-10/3,2,2019-10/3,Fixed an issue where editor is not working properly
18,2019-10/7,2019-10/7,2,True,2019-10/7,2,2019-10/7,Register SkuProductOptionValueXref bean & Add Sku Generation logging
46,2019-10/10,2019-10/10,10,True,2019-10/10,3,2019-10/10,Avoiding translation calls for the default locale
96,2019-10/14,2019-10/14,42,True,2019-10/14,2,2019-10/14,Refactor default CustomerAddressService/DAO logic to improve performance
9,2019-10/14,2019-10/14,1,True,2019-10/14,2,2019-10/14,"For performance, clearing the L1 cache after each reindex loop"
1,2019-10/16,2019-10/16,1,False,,1,2019-10/16,Fixes the issue where a ThemeDTO returns an uninitialized Object and crashes the site application #2180 uninitialized Long object causes NullPointerException
2,2019-10/18,2019-10/18,1,True,2019-10/18,3,2019-10/18,Fixes xform template ordering during class transformation
37,2019-10/18,2019-10/18,13,True,2019-10/18,2,2019-10/18,fix(theme): Made theme change detection null-safe
2,2019-11/21,2019-10/21,1,True,2019-11/21,2,2019-10/21,"Fixed an issue where Can not run Reference Site in ""Create"" mode if your JVM locale not exist in blc_locale"
2,2020-1/24,2019-10/24,1,True,2020-1/24,3,2019-10/24,Fix NPE in Theme resolution when running community
2,2019-10/28,2019-10/28,1,True,2019-10/28,2,2019-10/28,Prevent leading 0s from being removed for text-list rule-builder
2,2019-10/28,2019-10/28,1,True,2019-10/28,2,2019-10/28,Prevent leading 0s from being removed for text-list rule-builder
195,2019-10/31,2019-10/31,59,True,2019-10/31,3,2019-10/31,"Not able to add Sku with options to cart, hibernate proxy is not deproxied correctly"
4,2020-1/1,2019-11/1,1,True,2020-1/1,3,2019-11/1,fix error veiw price list remove
3,2019-11/4,2019-11/4,4,True,2019-11/4,2,2019-11/4,Cannot upload an image from the Product page on community edition
3,2019-12/6,2019-11/6,1,True,2019-12/6,2,2019-11/6,New Offer Code cannot be used when previewing on site
19,2019-11/8,2019-11/8,9,True,2019-11/8,1,2019-11/8,Fix issue where a customer can't add addresses when using MySQL
3,2019-11/8,2019-11/8,0,True,2019-11/8,1,2019-11/8, Revert Hibernate 5.3 sequence generator strategy back to the old strategy
7,2019-11/12,2019-11/12,5,False,,2,2019-11/12,Fixes issue where change details aren't captured for SKU modifications
0,2019-11/13,2019-11/13,9198,True,2019-11/13,3,2019-11/13,Remove old versions of jQuery files
80,2019-11/13,2019-11/13,16,True,2019-11/13,2,2019-11/13,Add special case when translating MVEL expressions for between expressions for numbers
62,2019-11/16,2019-11/16,284,True,2019-11/16,1,2019-11/16,Update the creation and resolution of the jcache.xml file to be a real file and not just in memory
3,2019-11/20,2019-11/20,1,True,2019-11/20,2,2019-11/20,Fixed an issue When go back from product screen list grid fails to scroll
3,2019-11/20,2019-11/20,1,True,2019-11/20,2,2019-11/20,Fixed an issue When go back from product screen list grid fails to scroll
4,2019-11/21,2019-11/21,2,True,2019-11/21,2,2019-11/21,Fixes JS error on past deployments listgrid
20,2019-11/26,2019-11/26,18,True,2019-11/26,2,2019-11/26,Adds missing functionality back to `entityForm-status` logic
9,2019-12/2,2019-12/2,2,True,2019-12/2,2,2019-12/2,Fixes issue with bundled resource references having a hardcoded ID
80,2019-12/4,2019-12/4,7,True,2019-12/4,2,2019-12/4,Fixed an issue where Login page the head element has another nested head element
10,2019-12/6,2019-12/6,1,True,2019-12/6,2,2019-12/6,Fixed an issue where XSS Vulnerability in demo site
272,2019-12/8,2019-12/8,0,True,2019-12/8,2,2019-12/8,Added new runtime class transformer that allows specific cache regions to be disabled
1,2019-12/10,2019-12/10,0,True,2019-12/10,2,2019-12/10,Fixed issue when CF does not showing up on Category form
17,2019-12/17,2019-12/17,15,True,2019-12/17,2,2019-12/17,Fixed issue where multiple offers with minimum order subtotal requirements can get skipped
3,2019-12/18,2019-12/18,3,True,2019-12/18,2,2019-12/18,Fix selectors after jquery upgrade
12,2020-2/20,2019-12/20,9,False,,3,2019-12/20,"Cannot see translations for profile entities in child site, that were added in parent"
12,2020-2/20,2019-12/20,9,True,2020-2/20,2,2019-12/20,Fix for showing profile entity translations added in parent site
1,2020-3/20,2019-12/20,1,False,,0,2019-12/20,Bump spring.security.version from 5.0.12.RELEASE to 5.2.1.RELEASE
2,2019-12/20,2019-12/20,1,True,2019-12/20,2,2019-12/20,Support blank non-required FK lookup page fields
235,2019-12/30,2019-12/30,2,True,2019-12/30,2,2019-12/30,Fix issue for empty date_create and date_updated fields in for order items
15,2020-1/31,2019-12/31,3,True,2020-1/31,2,2019-12/31,Add a property to disable solr optimize call
4,2020-1/2,2020-1/2,1,True,2020-1/2,2,2020-1/2,Adding a default index on PROPERTY_NAME to BLC_SYSTEM_PROPERTY
208,2020-1/2,2020-1/2,208,True,2020-1/2,2,2020-1/2,Fixed file formatting
2,2020-1/5,2020-1/5,1,True,2020-1/5,2,2020-1/5,"For Ratings Summary, bypass readReview query if ratingSummary ID is not available"
2,2020-1/5,2020-1/5,1,True,2020-1/5,2,2020-1/5,"For Ratings Summary, bypass readRating query if ratingSummary ID is not available"
64,2020-6/6,2020-1/6,5,True,2020-6/6,4,2020-1/6,Added ability to undo a local site change for translations
3,2020-1/7,2020-1/7,1,True,2020-1/7,2,2020-1/7,Add index on ProductImpl::urlKey
1,2020-1/7,2020-1/7,0,True,2020-1/7,2,2020-1/7,Add index on OfferImpl::startDate
6046,2020-2/7,2020-1/7,73,True,2020-2/7,2,2020-1/7,Client performance solr reindex
5,2021-6/8,2020-1/8,14,False,,2,2020-1/8,backporting section resolution logic
34,2020-1/8,2020-1/8,12,True,2020-1/8,2,2020-1/8,Added getter to skip dynamic adjustments on ProductOptionValue
3,2020-1/15,2020-1/15,2,True,2020-1/15,3,2020-1/15,Added compression mode for PNG compression to improve performance
1,2020-1/16,2020-1/16,1,True,2020-1/16,2,2020-1/16,Fixed an issue where Central-Repository no longer supports plain HTTP
31,2020-1/21,2020-1/21,17,True,2020-1/21,1,2020-1/21,Alternative transition changes to support postgres
1,2020-2/21,2020-1/21,1,True,2020-2/21,2,2020-1/21,Create a new list for email attachments on clone
2,2020-1/23,2020-1/23,2,True,2020-1/23,2,2020-1/23,Update versions to recommended patches.
2,2020-1/28,2020-1/28,0,True,2020-1/28,2,2020-1/28,Fixes CustomField INTEGER type validation
1,2020-1/29,2020-1/29,0,True,2020-1/29,2,2020-1/29,Fixed an issue where Could not change catalog on Global Admin
1,2020-2/5,2020-2/5,0,False,,2,2020-2/5,Skus added to products are propagated to sandbox but cannot be approved.
4,2020-2/11,2020-2/11,4,False,,2,2020-2/11,[SECURITY] Use HTTPS to resolve dependencies in Maven Build
52,2020-3/11,2020-2/11,8,True,2020-3/11,3,2020-2/11,Verify that none of the selected product options is null when adding/editing SKU
190,2020-2/12,2020-2/12,0,True,2020-2/12,2,2020-2/12,Added Google Tag Manager Processor to the framework.
1,2020-2/13,2020-2/13,1,True,2020-2/13,2,2020-2/13,Fixed an issue where Validations fails with NPE for blRequiredIfPropertyValidator
12,2020-3/13,2020-2/13,0,True,2020-3/13,3,2020-2/13,fix fields disabled once Approve
40,2020-3/13,2020-2/13,4,True,2020-3/13,4,2020-2/13,Ability to remove bundle
16,2020-3/14,2020-2/14,0,True,2020-3/14,3,2020-2/14,Add a new request mapping for readonly collection with tabs 
4,2020-2/17,2020-2/17,0,True,2020-2/17,3,2020-2/17,Added check for read only table still allows reorder edits
7,2020-3/18,2020-2/18,0,True,2020-3/18,1,2020-2/18,Fixed issue where translations could not be added to fields when the entity was part of a MappedCollection
2,2020-2/18,2020-2/18,2,True,2020-2/18,1,2020-2/18,Fix spelling error in column name for OfferImpls marketing message
19,2020-2/19,2020-2/19,6,True,2020-2/19,3,2020-2/19,Backport listgrid scroll fix to 5.1
16,2020-2/19,2020-2/19,5,True,2020-2/19,2,2020-2/19,Backport listgrid scroll fix to 5.1 alt
8,2020-2/19,2020-2/19,25,False,,2,2020-2/19,Removed the conditionalProperty check from RemoveCacheClassTransformer in favor of a basic instance variable
8,2020-2/20,2020-2/20,25,True,2020-2/20,2,2020-2/20,Removed the conditionalProperty check from RemoveCacheClassTransformer in favor of a basic instance variable
3,2020-2/21,2020-2/21,0,True,2020-2/21,2,2020-2/21,Fix errors during schema export in DXP project
4,2020-2/24,2020-2/24,0,True,2020-2/24,2,2020-2/24,Fix to prevent antisamy cleanse from impacting rule builder fields
4,2020-2/24,2020-2/24,0,True,2020-2/24,3,2020-2/24,Fix to prevent antisamy cleanse from impacting rule builder fields
4,2020-2/25,2020-2/25,0,True,2020-2/25,2,2020-2/25,Fix to prevent antisamy cleanse from impacting rule builder fields
10,2020-2/26,2020-2/26,10,True,2020-2/26,2,2020-2/26,Fixed default OOB admin permissions where the Catalog ALL was being assigned when it should be CATALOG READ
2,2020-2/26,2020-2/26,1,True,2020-2/26,3,2020-2/26,Fix for not deleting blc_qual_crit_offer_xref when saving after promote
44,2020-2/26,2020-2/26,23,True,2020-2/26,3,2020-2/26,Disable translations by property
3,2020-3/2,2020-3/2,2,True,2020-3/2,2,2020-3/2,check for NPE in RulesPersistenceProvider 
0,2020-3/3,2020-3/3,1203,True,2020-3/3,2,2020-3/3,Remove new solr index code
175,2020-4/5,2020-3/5,92,True,2020-4/5,2,2020-3/5,Upgrade log4j library
203,2020-3/5,2020-3/5,190,True,2020-3/5,4,2020-3/5,Fix additional content targeting action creation issue
13,2020-3/5,2020-3/5,9,True,2020-3/5,2,2020-3/5,"Refactor to only skip the pre & post processing of the filter. With the way it was written previously, if i18n.translation.enabled is true, then the filter chain would be executed twice."
28,2020-3/6,2020-3/6,2,True,2020-3/6,3,2020-3/6,Improve getting page size in the SeoDefaultPropertyServiceImpl
3,2020-3/10,2020-3/10,2,True,2020-3/10,3,2020-3/10,Excluding archived payment transactions from query result
11,2020-4/11,2020-3/11,10,True,2020-4/11,2,2020-3/11,Additional lazy fetch tuning
1,2022-3/12,2020-3/12,0,False,,3,2020-3/12,add index on AdminSectionImpl::ceilingEntity to accelerate query
1,2022-3/12,2020-3/12,0,False,,2,2020-3/12,add index on BLC_CUSTOMER.USER_NAME
1,2022-3/12,2020-3/12,0,False,,2,2020-3/12,Add index on table BLC_ADMIN_SECTION column URL
2,2020-3/16,2020-3/16,2,True,2020-3/16,3,2020-3/16,Upgrade owasp.esapi to version 2.2.0.0
1,2020-6/16,2020-3/16,1,False,,1,2020-3/16,Bump spring.security.version from 5.0.12.RELEASE to 5.3.0.RELEASE
151,2020-3/16,2020-3/16,49,False,,1,2020-3/16,Add possibility to read archived records
26,2020-3/18,2020-3/18,7,True,2020-3/18,2,2020-3/18,Fixed issue where IndexFieldTypes and SearchFacetRanges were being returned in collections after they were archived
26,2020-3/18,2020-3/18,29,True,2020-3/18,2,2020-3/18,Don't delete rule if this prop is found in another changeset that will override changes
176,2020-4/24,2020-3/24,92,True,2020-4/24,3,2020-3/24,Upgrade log4j library
9,2020-4/25,2020-3/25,12,True,2020-4/25,3,2020-3/25,fix usage of Content Security Policies in admin
10,2020-3/30,2020-3/30,5,True,2020-3/30,3,2020-3/30,"Fixed issue with order ""between date"" filter when it does not correctly encode a pipe delimiter in the URL"
0,2020-6/2,2020-4/2,2,True,2020-6/2,2,2020-4/2,Remove unused mergeCartResponseKey
0,2020-6/2,2020-4/2,4,True,2020-6/2,2,2020-4/2,Don't save mergeCartResponse to session
19,2020-6/8,2020-4/8,21,False,,2,2020-4/8,Add additional lazy fetch tuning
28,2020-4/9,2020-4/9,8,True,2020-4/9,2,2020-4/9,Added new field to ListGrid for storing css classes
52,2020-5/13,2020-4/13,8,True,2020-5/13,2,2020-4/13,Fixed an issue where Inventory check doesn't work properly for products with product options
6,2020-4/13,2020-4/13,2,True,2020-4/13,2,2020-4/13,Blank Personal Message rows were being created on order submit
24,2020-4/15,2020-4/15,15,True,2020-4/15,2,2020-4/15,Add support translation for map collections
16,2020-4/15,2020-4/15,0,True,2020-4/15,2,2020-4/15,"Prevents creating static asset, if file size does not pass max upload size validation"
111,2020-4/16,2020-4/16,17,False,,1,2020-4/16,fixes blocked threads on mvehelper calls
138,2020-4/16,2020-4/16,32,True,2020-4/16,2,2020-4/16,fixes blocked threads on mvehelper calls
1,2020-9/20,2020-4/20,0,False,,2,2020-4/20,Including support for adding translatable content to SkuMedia from the Product/Sku admin screens
2,2020-4/21,2020-4/21,0,True,2020-4/21,2,2020-4/21,Extending payment type with apple and google pay
53,2020-6/21,2020-4/21,16,True,2020-6/21,3,2020-4/21,Fix queries cache set current date resolution
8,2020-4/22,2020-4/22,4,True,2020-4/22,3,2020-4/22,Add translation for media
178,2020-4/22,2020-4/22,1,True,2020-4/22,3,2020-4/22,Add translations to search
128,2022-2/22,2020-4/22,48,False,,2,2020-4/22,Confirm Delete Modal on Listgrid
76,2020-11/24,2020-4/24,27,True,2020-11/24,2,2020-4/24,Confirmable Remove List Grid Action
0,2020-5/28,2020-4/28,61,True,2020-5/28,2,2020-4/28,Remove import SQL files that modify the sequence generator
42,2020-5/30,2020-4/30,0,False,,3,2020-4/30,Fix adding Id filter for the any XREF ListGrid
38,2020-5/6,2020-5/6,8,False,,5,2020-5/6,Add default value to Content Items
1,2020-5/8,2020-5/8,1,True,2020-5/8,3,2020-5/8,ContentItem update validation issue
1,2020-6/9,2020-5/9,1,True,2020-6/9,2,2020-5/9,Fix incorrect map initialization
9462,2020-5/10,2020-5/10,2719,False,,14,2020-5/10,Develop 6.1.x
28,2020-5/15,2020-5/15,12,True,2020-5/15,3,2020-5/15,Fix add translationson the primary image
21,2020-7/18,2020-5/18,21,False,,3,2020-5/18,Fix js scripts that break ECMAScript5 compatibility
1830,2020-6/19,2020-5/19,1392,True,2020-6/19,3,2020-5/19,Fix warning message in console
1,2020-5/20,2020-5/20,1,True,2020-5/20,3,2020-5/20,Fix ajax looping loading issue
760,2020-5/21,2020-5/21,4,True,2020-5/21,2,2020-5/21,Add XssFilter for site
13087,2020-6/22,2020-5/22,12174,True,2020-6/22,4,2020-5/22,Fix minifying javascript
3,2020-5/25,2020-5/25,1,True,2020-5/25,2,2020-5/25,checkout of Gift card without options
155,2020-6/27,2020-5/27,15,True,2020-6/27,3,2020-5/27,Clear Offer qualifiers when switching offer type 
4,2020-5/29,2020-5/29,1,True,2020-5/29,2,2020-5/29,Fix cache invalidation for linked collections in Offers
2,2020-6/29,2020-5/29,1,True,2020-6/29,2,2020-5/29,Fix to admin Schedule Jobs UI when fetching long parameters
84,2020-6/1,2020-6/1,32,True,2020-6/1,2,2020-6/1,Introduce simple dropdown in admin header to select the time zone that is being shown to the user
44,2020-6/2,2020-6/2,4,True,2020-6/2,2,2020-6/2,Offer rules should allow between rules
52,2020-6/2,2020-6/2,8,True,2020-6/2,3,2020-6/2,NPE for save 0 prices in product
13,2020-6/9,2020-6/9,13,True,2020-6/9,2,2020-6/9,Fix issue where demo SQL import statements that had escaped characters and newlines didn't import correctly
761,2020-6/10,2020-6/10,6,True,2020-6/10,3,2020-6/10,Add XssFilter for site
0,2020-6/11,2020-6/11,18802,True,2020-6/11,2,2020-6/11,Remove references to older jQuery versions which were not used
2,2020-6/12,2020-6/12,2,True,2020-6/12,3,2020-6/12,"Fix security vulnerability, upgrade Common BeanUtils"
2,2020-6/12,2020-6/12,2,True,2020-6/12,3,2020-6/12,"Fix security vulnerability, upgrade Common BeanUtils"
2,2020-6/12,2020-6/12,2,True,2020-6/12,3,2020-6/12,"Fix security vulnerability, upgrade Common BeanUtils"
2,2020-6/12,2020-6/12,2,True,2020-6/12,3,2020-6/12,"Fix security vulnerability, upgrade Common BeanUtils"
2,2020-6/12,2020-6/12,2,True,2020-6/12,3,2020-6/12,"Fix security vulnerability, upgrade Common BeanUtils"
2,2020-6/12,2020-6/12,2,True,2020-6/12,3,2020-6/12,"Fix security vulnerability, upgrade Common BeanUtils"
3,2020-6/12,2020-6/12,3,True,2020-6/12,3,2020-6/12,Libs upgrade
15,2020-6/12,2020-6/12,6,True,2020-6/12,2,2020-6/12,Moving the profile entities from the blStandardElements to a new blCountryElements cache region
536,2020-6/12,2020-6/12,24,True,2020-6/12,2,2020-6/12,Added new purge process that is based on a purge specification.
3,2020-6/15,2020-6/15,3,False,,1,2020-6/15,Corrected comments in customer purge spec
296,2020-6/16,2020-6/16,1,True,2020-6/16,2,2020-6/16,Introduce dummy cache that will not cache anything
1,2020-6/16,2020-6/16,1,True,2020-6/16,4,2020-6/16,Upgrade lib
2,2020-6/16,2020-6/16,2,True,2020-6/16,1,2020-6/16,Library upgrades of common beans and guava
1,2020-6/17,2020-6/17,1,True,2020-6/17,1,2020-6/17,Update spring security
6,2020-6/18,2020-6/18,0,True,2020-6/18,3,2020-6/18,Remove internal SessionFixationProtectionFilter
4,2020-6/19,2020-6/19,0,True,2020-6/19,3,2020-6/19,Fix register using passwords with special characters
48,2020-6/25,2020-6/25,8,False,,3,2020-6/25,Add default value to Content Items
37,2021-6/26,2020-6/26,1,False,,5,2020-6/26,Add default value to Content Items
0,2020-6/26,2020-6/26,18802,True,2020-6/26,3,2020-6/26,Clean up old lib and upgrade to latest version
8,2020-7/1,2020-7/1,3,True,2020-7/1,3,2020-7/1,Fix issue where a new customer segment could not be added from the offer page
1,2020-7/2,2020-7/2,1,True,2020-7/2,5,2020-7/2,Cannot add additional content data
1,2020-7/3,2020-7/3,1,True,2020-7/3,3,2020-7/3,Upgrade lib quartz-scheduler
195,2020-7/8,2020-7/8,0,False,,1,2020-7/8,Historical Purge
7,2020-7/9,2020-7/9,7,True,2020-7/9,3,2020-7/9,MVEL expression Npe fix when reindex sales that has rules for customer
784,2021-3/9,2020-7/9,51,True,2021-3/9,6,2020-7/9,Add a scheduled job to purge historical orders
12,2020-7/10,2020-7/10,8,True,2020-7/10,4,2020-7/10,replace script from onclick to separate scrip file
53,2020-7/13,2020-7/13,55,True,2020-7/13,3,2020-7/13,Remove usage deprecated methods
1222,2020-7/13,2020-7/13,133,True,2020-7/13,2,2020-7/13,Improve jcache support so that other cache providers other than ehcache can easily be used
1757,2021-10/13,2020-7/13,380,False,,3,2020-7/13,Offer pr to 6.0
3,2020-7/14,2020-7/14,0,True,2020-7/14,2,2020-7/14,Tiered offer show dependent field fix
25,2020-7/14,2020-7/14,6,True,2020-7/14,5,2020-7/14,Fixed MVEL internal quotes escaping
88,2020-8/20,2020-7/20,0,True,2020-8/20,5,2020-7/20,Fix getting correct catalog
1,2020-7/21,2020-7/21,2,True,2020-7/21,3,2020-7/21,Fix build fail
39,2020-8/22,2020-7/22,32,False,,3,2020-7/22,Fixed dynamic form fields not required
28,2020-7/22,2020-7/22,1,True,2020-7/22,1,2020-7/22,Enhance start date validator to check the given entity
46,2020-10/27,2020-7/27,0,False,,3,2020-7/27,Add Translation Page to Admin
11021,2022-2/30,2020-7/30,2806,False,,16,2020-7/30,Branch broadleaf 6.1.3 ga
12,2020-8/30,2020-7/30,4,True,2020-8/30,2,2020-7/30,Use better message for exceeding max use of offer code
54,2020-8/30,2020-7/30,12,False,,2,2020-7/30,Add support of sku name contains MVEL rule to Solr criteria translation
1,2020-8/31,2020-7/31,1,True,2020-8/31,2,2020-7/31,Redirect to the desired view doesn't work for extended exception
10,2020-8/31,2020-7/31,2,False,,4,2020-7/31,Add Spring dev tools
22,2020-8/4,2020-8/4,2,True,2020-8/4,4,2020-8/4,Track that offer code was removed from the cart because of expiration and notify user
384,2020-8/5,2020-8/5,87,True,2020-8/5,4,2020-8/5,MVEL to SOLR translation enhancements
102,2020-9/5,2020-8/5,2,True,2020-9/5,4,2020-8/5,Adding EntityName for translations so information is available on the My Changes screen
0,2020-8/12,2020-8/12,0,False,,2,2020-8/12,Fix javascript errors when editing the widgets
7,2020-8/12,2020-8/12,7,True,2020-8/12,3,2020-8/12,site change locale fix
25,2020-9/14,2020-8/14,0,True,2020-9/14,2,2020-8/14,Remove Offer Code with API
3,2020-12/16,2020-8/16,3,True,2020-12/16,3,2020-8/16,Fixed WYSIWYG editor to allow adding columns and rows to an HTML table
50,2020-9/19,2020-8/19,6,True,2020-9/19,4,2020-8/19,Xss protection encoding html entities looks wrong in admin
60,2020-8/19,2020-8/19,60,False,,3,2020-8/19,Fixed Spring DataBinder warning
18,2020-8/19,2020-8/19,4,True,2020-8/19,2,2020-8/19,"Adding ability to mark a payment type as ""Credit Card Type"" for transaction confirmation handling"
2,2020-8/19,2020-8/19,22,True,2020-8/19,1,2020-8/19,"Revert ""Track that offer code was removed from the cart because of expiration and notify user"""
15,2020-8/20,2020-8/20,8,True,2020-8/20,1,2020-8/20,Changes to support validation on CMS fields
12,2020-8/20,2020-8/20,3,True,2020-8/20,3,2020-8/20,With cache off actuator mbean for cache is failing on startup
40,2020-9/20,2020-8/20,1,True,2020-9/20,2,2020-8/20,Expired offer code refactoring
142,2020-8/20,2020-8/20,53,True,2020-8/20,2,2020-8/20,Made asset lookups translatable
48,2021-2/20,2020-8/20,48,True,2021-2/20,2,2020-8/20,Fixed Spring DataBinder warning
19,2020-8/21,2020-8/21,3,True,2020-8/21,4,2020-8/21,New Credit Card types 
99,2020-8/21,2020-8/21,5,True,2020-8/21,2,2020-8/21,Backport of image translations
4,2020-8/27,2020-8/27,6,True,2020-8/27,2,2020-8/27,ProductOption hashcode issues
10,2020-8/28,2020-8/28,6,True,2020-8/28,2,2020-8/28,Fix scroll after the refactoring to be compatible with ES5/6
21,2020-9/1,2020-9/1,6,True,2020-9/1,2,2020-9/1,Add back support of allowNoValueEnumOption
